route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
89,WK,8706074,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706075,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706076,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706077,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706078,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706079,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706080,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706081,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706082,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706083,Stapleton Park-n-Ride,1,  89  1,794074
89,WK,8706084,Stapleton Park-n-Ride,1,  89  1,794074
9,SA,8706085,Downtown,0,   9  4,794077
9,SA,8706086,Downtown,0,   9  2,794077
9,SA,8706087,Downtown,0,   9  5,794077
9,SA,8706088,Downtown,0,   9  3,794077
9,SA,8706089,Downtown,0,   9  1,794077
9,SA,8706090,Downtown,0,   9  5,794077
9,SA,8706091,Downtown,0,   9  4,794077
9,SA,8706092,Downtown,0,   9  1,794077
9,SA,8706093,Downtown,0,   9  2,794075
9,SA,8706094,Downtown,0,   9  3,794077
9,SA,8706095,Downtown,0,   9  4,794077
9,SA,8706096,Downtown,0,   9  1,794077
9,SA,8706097,Downtown,0,   9  2,794077
9,SA,8706098,Wadsworth Stn,1,   9  1,794079
9,SA,8706099,Wadsworth Stn,1,   9  4,794079
9,SA,8706100,Wadsworth Stn,1,   9  2,794079
9,SA,8706101,Wadsworth Stn,1,   9  5,794079
9,SA,8706102,Wadsworth Stn,1,   9  1,794079
9,SA,8706103,Wadsworth Stn,1,   9  3,794079
9,SA,8706104,Wadsworth Stn,1,   9  4,794079
9,SA,8706105,Wadsworth Stn,1,   9  2,794079
9,SA,8706106,Wadsworth Stn,1,   9  2,794079
9,SA,8706107,Wadsworth Stn,1,   9  5,794079
9,SA,8706108,Wadsworth Stn,1,   9  3,794079
9,SU,8706109,Downtown,0,   9 45,794077
9,SU,8706110,Downtown,0,   9 25,794077
9,SU,8706111,Downtown,0,   9 45,794077
9,SU,8706112,Downtown,0,   9 42,794077
9,SU,8706113,Downtown,0,   9 21,794077
9,SU,8706114,Downtown,0,   9 43,794077
9,SU,8706115,Downtown,0,   9 25,794077
9,SU,8706116,Downtown,0,   9 21,794077
9,SU,8706117,Downtown,0,   9 42,794077
9,SU,8706118,Downtown,0,   9 43,794077
9,SU,8706119,Wadsworth Stn,1,   9 45,794079
9,SU,8706120,Wadsworth Stn,1,   9 43,794079
9,SU,8706121,Wadsworth Stn,1,   9 25,794079
9,SU,8706122,Wadsworth Stn,1,   9 21,794079
9,SU,8706123,Wadsworth Stn,1,   9 25,794079
9,SU,8706124,Wadsworth Stn,1,   9 42,794079
9,SU,8706125,Wadsworth Stn,1,   9 45,794079
9,SU,8706126,Wadsworth Stn,1,   9 43,794079
9,SU,8706127,Wadsworth Stn,1,   9 21,794079
9,WK,8706128,Downtown,0,   9 21,794077
9,WK,8706129,Downtown,0,  28 11,794075
9,WK,8706130,Downtown,0,  28  2,794075
9,WK,8706131,Downtown,0,  28  5,794075
9,WK,8706132,Downtown,0,  28  8,794075
9,WK,8706133,Downtown,0,  28 11,794075
9,WK,8706134,Downtown,0,  28 15,794075
9,WK,8706135,Downtown,0,  28 11,794075
9,WK,8706136,Downtown,0,  28  6,794075
9,WK,8706137,Downtown,0,  28 13,794075
9,WK,8706138,Downtown,0,  28 10,794075
9,WK,8706139,Downtown,0,  28  1,794075
9,WK,8706140,Downtown,0,  28  4,794075
9,WK,8706141,Downtown,0,  28  6,794075
9,WK,8706142,Downtown,0,  28 15,794075
9,WK,8706143,Downtown,0,  28 13,794075
9,WK,8706144,Downtown,0,  28 10,794075
9,WK,8706145,Downtown,0,  28  5,794077
9,WK,8706146,Downtown,0,  28  1,794077
9,WK,8706147,Downtown,0,  28  8,794077
9,WK,8706148,Downtown,0,  28  4,794077
9,WK,8706149,Downtown,0,  28  2,794075
9,WK,8706150,Downtown,0,  28 15,794075
9,WK,8706151,Downtown,0,  28 13,794077
9,WK,8706152,Downtown,0,  28  2,794077
9,WK,8706153,Downtown,0,  28 10,794077
9,WK,8706154,Downtown,0,  28  5,794077
9,WK,8706155,Downtown,0,  28  1,794077
9,WK,8706156,Downtown,0,  28  8,794075
9,WK,8706157,Downtown,0,  28  4,794075
9,WK,8706158,Wadsworth Stn,1,  28 22,794079
9,WK,8706159,Wadsworth Stn,1,  28  5,794079
9,WK,8706160,Wadsworth Stn,1,  28 10,794079
9,WK,8706161,Wadsworth Stn,1,  28  1,794079
9,WK,8706162,Wadsworth Stn,1,  28  4,794079
9,WK,8706163,Wadsworth Stn,1,  28  6,794079
9,WK,8706164,Wadsworth Stn,1,  28 13,794079
9,WK,8706165,Wadsworth Stn,1,  28  4,794079
9,WK,8706166,Wadsworth Stn,1,  28 11,794079
9,WK,8706167,Wadsworth Stn,1,  28  6,794079
9,WK,8706168,Wadsworth Stn,1,  28 15,794079
9,WK,8706169,Wadsworth Stn,1,  28  2,794079
9,WK,8706170,Wadsworth Stn,1,  28  5,794079
9,WK,8706171,Wadsworth Stn,1,  28  8,794079
9,WK,8706172,Wadsworth Stn,1,  28 11,794079
9,WK,8706173,Wadsworth Stn,1,  28 15,794079
9,WK,8706174,Wadsworth Stn,1,  28 13,794079
9,WK,8706175,Wadsworth Stn,1,  28  2,794079
9,WK,8706176,Wadsworth Stn,1,  28 10,794079
9,WK,8706177,Wadsworth Stn,1,  28  5,794079
9,WK,8706178,Wadsworth Stn,1,  28  1,794079
9,WK,8706179,Wadsworth Stn,1,  28  8,794079
9,WK,8706180,Wadsworth Stn,1,  28  4,794079
9,WK,8706181,Wadsworth Stn,1,  28 11,794079
9,WK,8706182,Wadsworth Stn,1,  28  6,794079
9,WK,8706183,Wadsworth Stn,1,  28  8,794079
9,WK,8706184,Wadsworth Stn,1,   0 14,794079
9,WK,8706185,Wadsworth Stn,1,  28 10,794079
9,WK,8706186,Wadsworth Stn,1,  28  1,794079
92,SA,8706187,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706188,Summit Grove/Colorado,0,  92  1,794081
92,SA,8706189,Summit Grove/Colorado,0,  92  4,794081
92,SA,8706190,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706191,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706192,Summit Grove/Colorado,0,  92  1,794081
92,SA,8706193,Summit Grove/Colorado,0,  92  5,794081
92,SA,8706194,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706195,Summit Grove/Colorado,0,  92  1,794081
92,SA,8706196,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706197,Summit Grove/Colorado,0,  92  2,794081
92,SA,8706198,Summit Grove/Colorado,0,  92  4,794081
92,SA,8706199,Summit Grove/Colorado,0,  92  1,794081
92,SA,8706200,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706201,Summit Grove/Colorado,0,  92  5,794081
92,SA,8706202,Summit Grove/Colorado,0,  92  2,794081
92,SA,8706203,Summit Grove/Colorado,0,  92  2,794081
92,SA,8706204,Summit Grove/Colorado,0,  92  4,794081
92,SA,8706205,Summit Grove/Colorado,0,  92  5,794081
92,SA,8706206,Summit Grove/Colorado,0,  92  1,794081
92,SA,8706207,Summit Grove/Colorado,0,  92  3,794081
92,SA,8706208,Summit Grove/Colorado,0,  92  5,794081
92,SA,8706209,Summit Grove/Colorado,0,  92  2,794081
92,SA,8706210,Summit Grove/Colorado,0,  92  4,794081
92,SA,8706211,Summit Grove/Colorado,0,  92  2,794081
92,SA,8706212,Summit Grove/Colorado,0,  92  1,794081
92,SA,8706213,Wadsworth/88th,1,  92  4,794084
92,SA,8706214,Wadsworth/88th,1,  92  1,794084
92,SA,8706215,Wadsworth/88th,1,  92  1,794084
92,SA,8706216,Wadsworth/88th,1,  92  3,794084
92,SA,8706217,Wadsworth/88th,1,  92  5,794084
92,SA,8706218,Wadsworth/88th,1,  92  2,794084
92,SA,8706219,Wadsworth/88th,1,  92  4,794084
92,SA,8706220,Wadsworth/88th,1,  92  3,794084
92,SA,8706221,Wadsworth/88th,1,  92  2,794084
92,SA,8706222,Wadsworth/88th,1,  92  5,794084
92,SA,8706223,Wadsworth/88th,1,  92  2,794084
92,SA,8706224,Wadsworth/88th,1,  92  5,794084
92,SA,8706225,Wadsworth/88th,1,  92  3,794084
92,SA,8706226,Wadsworth/88th,1,  92  1,794084
92,SA,8706227,Wadsworth/88th,1,  92  3,794084
92,SA,8706228,Wadsworth/88th,1,  92  1,794084
92,SA,8706229,Wadsworth/88th,1,  92  2,794084
92,SA,8706230,Wadsworth/88th,1,  92  4,794084
92,SA,8706231,Wadsworth/88th,1,  92  1,794084
92,SA,8706232,Wadsworth/88th,1,  92  3,794084
92,SA,8706233,Wadsworth/88th,1,  92  3,794084
92,SA,8706234,Wadsworth/88th,1,  92  1,794084
92,SA,8706235,Wadsworth/88th,1,  92  2,794084
92,SU,8706236,Summit Grove/Colorado,0,  92  2,794080
92,SU,8706237,Summit Grove/Colorado,0,  92  1,794080
92,SU,8706238,Summit Grove/Colorado,0,  92  1,794080
92,SU,8706239,Summit Grove/Colorado,0,  92  2,794080
92,SU,8706240,Summit Grove/Colorado,0,  92  2,794080
92,SU,8706241,Summit Grove/Colorado,0,  92  1,794080
92,SU,8706242,Summit Grove/Colorado,0,  92  2,794080
92,SU,8706243,Summit Grove/Colorado,0,  92  1,794080
92,SU,8706244,Summit Grove/Colorado,0,  92  2,794080
92,SU,8706245,Summit Grove/Colorado,0,  92  1,794080
92,SU,8706246,Summit Grove/Colorado,0,  92  1,794080
92,SU,8706247,Wadsworth/88th,1,  92  1,794082
92,SU,8706248,Wadsworth/88th,1,  92  1,794082
92,SU,8706249,Wadsworth/88th,1,  92  2,794082
92,SU,8706250,Wadsworth/88th,1,  92  1,794082
92,SU,8706251,Wadsworth/88th,1,  92  2,794082
92,SU,8706252,Wadsworth/88th,1,  92  1,794082
92,SU,8706253,Wadsworth/88th,1,  92  2,794082
92,SU,8706254,Wadsworth/88th,1,  92  1,794082
92,SU,8706255,Wadsworth/88th,1,  92  2,794082
92,SU,8706256,Wadsworth/88th,1,  92  2,794082
92,SU,8706257,Wadsworth/88th,1,  92  1,794082
92,WK,8706258,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706259,Summit Grove/Colorado,0,  92  1,794081
92,WK,8706260,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706261,Summit Grove/Colorado,0,  92  5,794081
92,WK,8706262,Summit Grove/Colorado,0,  92  3,794081
92,WK,8706263,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706264,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706265,Summit Grove/Colorado,0,  92  3,794081
92,WK,8706266,Summit Grove/Colorado,0,  92  5,794081
92,WK,8706267,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706268,Summit Grove/Colorado,0,  92  3,794081
92,WK,8706269,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706270,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706271,Summit Grove/Colorado,0,  92  5,794081
92,WK,8706272,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706273,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706274,Summit Grove/Colorado,0,  92  1,794081
92,WK,8706275,Summit Grove/Colorado,0,  92  1,794081
92,WK,8706276,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706277,Summit Grove/Colorado,0,  92  5,794081
92,WK,8706278,Summit Grove/Colorado,0,  92  3,794081
92,WK,8706279,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706280,Summit Grove/Colorado,0,  92  5,794081
92,WK,8706281,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706282,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706283,Summit Grove/Colorado,0,  92  1,794081
92,WK,8706284,Summit Grove/Colorado,0,  92  2,794081
92,WK,8706285,Summit Grove/Colorado,0,  92  1,794081
92,WK,8706286,Summit Grove/Colorado,0,  92  4,794081
92,WK,8706287,Summit Grove/Colorado,0,  92  3,794081
92,WK,8706288,Wadsworth/88th,1,  92  2,794084
92,WK,8706289,Wadsworth/88th,1,  92  4,794084
92,WK,8706290,Wadsworth/88th,1,  92  5,794084
92,WK,8706291,Wadsworth/88th,1,  92  2,794084
92,WK,8706292,Wadsworth/88th,1,  92  1,794084
92,WK,8706293,Wadsworth/88th,1,  92  4,794084
92,WK,8706294,Wadsworth/88th,1,  92  5,794084
92,WK,8706295,Wadsworth/88th,1,  92  3,794084
92,WK,8706296,Wadsworth/88th,1,  92  1,794083
92,WK,8706297,Wadsworth/88th,1,  92  2,794084
92,WK,8706298,Wadsworth/88th,1,  92  2,794084
92,WK,8706299,Wadsworth/88th,1,  92  2,794084
92,WK,8706300,Wadsworth/88th,1,  92  4,794084
92,WK,8706301,Wadsworth/88th,1,  92  3,794084
92,WK,8706302,Wadsworth/88th,1,  92  4,794084
92,WK,8706303,Wadsworth/88th,1,  92  3,794084
92,WK,8706304,Wadsworth/88th,1,  92  5,794084
92,WK,8706305,Wadsworth/88th,1,  92  2,794084
92,WK,8706306,Wadsworth/88th,1,  92  1,794084
92,WK,8706307,Wadsworth/88th,1,  92  4,794084
92,WK,8706308,Wadsworth/88th,1,  92  5,794084
92,WK,8706309,Wadsworth/88th,1,  92  1,794084
92,WK,8706310,Wadsworth/88th,1,  92  4,794084
92,WK,8706311,Wadsworth/88th,1,  92  3,794084
92,WK,8706312,Wadsworth/88th,1,  92  1,794084
92,WK,8706313,Wadsworth/88th,1,  92  2,794084
92,WK,8706314,Wadsworth/88th,1,  92  1,794084
92,WK,8706315,Wadsworth/88th,1,  92  5,794084
92,WK,8706316,Wadsworth/88th,1,  92  3,794084
92,WK,8706317,Wadsworth/88th,1,  92  4,794084
92,WK,8706318,Wadsworth/88th,1,  92  3,794084
AA,SA,8706319,DIA Airport,0,  AA 60,794088
AA,SA,8706320,DIA Airport,0,  AA 73,794088
AA,SA,8706321,DIA Airport,0,  AA 62,794088
AA,SA,8706322,DIA Airport,0,  AA 73,794088
AA,SA,8706323,DIA Airport,0,  AA 62,794088
AA,SA,8706324,DIA Airport,0,  AA 73,794088
AA,SA,8706325,DIA Airport,0,  AA 62,794088
AA,SA,8706326,DIA Airport,0,  AA 71,794086
AA,SA,8706327,DIA Airport,0,  AA 71,794088
AA,SA,8706328,DIA Airport,0,  AA 60,794088
AA,SA,8706329,DIA Airport,0,  AA 73,794088
AA,SA,8706330,DIA Airport,0,  AA 71,794088
AA,SA,8706331,DIA Airport,0,  AA 60,794088
AA,SA,8706332,DIA Airport,0,  AA 71,794088
AA,SA,8706333,DIA Airport,0,  AA 60,794088
AA,SA,8706334,DIA Airport,0,  AS 51,794086
AA,SA,8706335,DIA Airport,0,  AA 71,794088
AA,SA,8706336,DIA Airport,0,  AA 60,794086
AA,SA,8706337,DIA Airport,0,  AA 62,794088
AA,SA,8706338,Wagon Road PnR,1,  AA 62,794090
AA,SA,8706339,Wagon Road PnR,1,  AA 60,794090
AA,SA,8706340,Wagon Road PnR,1,  AA 71,794090
AA,SA,8706341,Wagon Road PnR,1,  AA 60,794089
AA,SA,8706342,Wagon Road PnR,1,  AA 73,794090
AA,SA,8706343,Wagon Road PnR,1,  AA 60,794090
AA,SA,8706344,Wagon Road PnR,1,  AA 71,794090
AA,SA,8706345,Wagon Road PnR,1,  AA 60,794090
AA,SA,8706346,Wagon Road PnR,1,  AA 71,794089
AA,SA,8706347,Wagon Road PnR,1,  AA 73,794090
AA,SA,8706348,Wagon Road PnR,1,  AA 62,794090
AA,SA,8706349,Wagon Road PnR,1,  AA 62,794089
AA,SA,8706350,Wagon Road PnR,1,  AA 73,794090
AA,SA,8706351,Wagon Road PnR,1,  AA 62,794089
AA,SA,8706352,Wagon Road PnR,1,  AA 73,794089
AA,SA,8706353,Wagon Road PnR,1,  AA 62,794090
AA,SA,8706354,Wagon Road PnR,1,  AA 73,794090
AA,SA,8706355,Wagon Road PnR,1,  AA 71,794090
AA,SU,8706356,DIA Airport,0,  AA 60,794086
AA,SU,8706357,DIA Airport,0,  AA 71,794088
AA,SU,8706358,DIA Airport,0,  AA 60,794088
AA,SU,8706359,DIA Airport,0,  AA 71,794088
AA,SU,8706360,DIA Airport,0,  AA 60,794088
AA,SU,8706361,DIA Airport,0,  AA 60,794088
AA,SU,8706362,DIA Airport,0,  AA 62,794088
AA,SU,8706363,DIA Airport,0,  AA 71,794088
AA,SU,8706364,DIA Airport,0,  AA 60,794088
AA,SU,8706365,DIA Airport,0,  AA 71,794088
AA,SU,8706366,DIA Airport,0,  43  2,794086
AA,SU,8706367,DIA Airport,0,  AT 74,794088
AA,SU,8706368,DIA Airport,0,  AA 62,794088
AA,SU,8706369,DIA Airport,0,  AA 73,794088
AA,SU,8706370,DIA Airport,0,  AA 62,794088
AA,SU,8706371,DIA Airport,0,  AA 73,794088
AA,SU,8706372,DIA Airport,0,  AA 62,794088
AA,SU,8706373,DIA Airport,0,  AA 73,794088
AA,SU,8706374,DIA Airport,0,  AA 73,794088
AA,SU,8706375,Wagon Road PnR,1,  AA 62,794090
AA,SU,8706376,Wagon Road PnR,1,  AA 71,794090
AA,SU,8706377,Wagon Road PnR,1,  AA 60,794090
AA,SU,8706378,Wagon Road PnR,1,  AA 62,794090
AA,SU,8706379,Wagon Road PnR,1,  AA 60,794090
AA,SU,8706380,Wagon Road PnR,1,  AA 71,794089
AA,SU,8706381,Wagon Road PnR,1,  AA 60,794090
AA,SU,8706382,Wagon Road PnR,1,  AA 71,794089
AA,SU,8706383,Wagon Road PnR,1,  AA 60,794090
AA,SU,8706384,Wagon Road PnR,1,  AA 62,794090
AA,SU,8706385,Wagon Road PnR,1,  AT 74,794090
AA,SU,8706386,Wagon Road PnR,1,  AA 71,794090
AA,SU,8706387,Wagon Road PnR,1,  AA 73,794090
AA,SU,8706388,Wagon Road PnR,1,  AA 73,794090
AA,SU,8706389,Wagon Road PnR,1,  AA 62,794089
AA,SU,8706390,Wagon Road PnR,1,  AA 73,794089
AA,SU,8706391,Wagon Road PnR,1,  AA 73,794090
AA,SU,8706392,Wagon Road PnR,1,  AA 62,794089
AA,WK,8706393,DIA Airport,0,  AA 63,794087
AA,WK,8706394,DIA Airport,0,  AA 65,794087
AA,WK,8706395,DIA Airport,0,  AA 63,794087
AA,WK,8706396,DIA Airport,0,  AA 65,794087
AA,WK,8706397,DIA Airport,0,  AA 62,794085
AA,WK,8706398,DIA Airport,0,  AA 64,794087
AA,WK,8706399,DIA Airport,0,  AA 62,794088
AA,WK,8706400,DIA Airport,0,  AA 64,794088
AA,WK,8706401,DIA Airport,0,  AA 62,794088
AA,WK,8706402,DIA Airport,0,  AA 64,794088
AA,WK,8706403,DIA Airport,0,  AA 62,794087
AA,WK,8706404,DIA Airport,0,  43 21,794086
AA,WK,8706405,DIA Airport,0,  AA 65,794087
AA,WK,8706406,DIA Airport,0, 47X 76,794085
AA,WK,8706407,DIA Airport,0,  AA 64,794087
AA,WK,8706408,DIA Airport,0,  AA 62,794087
AA,WK,8706409,DIA Airport,0,  44  1,794085
AA,WK,8706410,DIA Airport,0,120X 88,794088
AA,WK,8706411,DIA Airport,0,  AA 63,794088
AA,WK,8706412,DIA Airport,0,  AA 65,794088
AA,WK,8706413,DIA Airport,0,  AA 63,794087
AA,WK,8706414,Wagon Road PnR,1,  AA 63,794090
AA,WK,8706415,Wagon Road PnR,1,  AA 64,794089
AA,WK,8706416,Wagon Road PnR,1,  AA 62,794089
AA,WK,8706417,Wagon Road PnR,1,  AA 62,794090
AA,WK,8706418,Wagon Road PnR,1,  AA 64,794090
AA,WK,8706419,Wagon Road PnR,1,  AA 62,794090
AA,WK,8706420,Wagon Road PnR,1,  AA 65,794089
AA,WK,8706421,Wagon Road PnR,1,120X 88,794090
AA,WK,8706422,Wagon Road PnR,1,  AA 65,794090
AA,WK,8706423,Wagon Road PnR,1,  AA 65,794090
AA,WK,8706424,Wagon Road PnR,1,  AA 63,794089
AA,WK,8706425,Wagon Road PnR,1,  AA 63,794090
AA,WK,8706426,Wagon Road PnR,1,  AA 65,794090
AA,WK,8706427,Wagon Road PnR,1,  AA 63,794089
AA,WK,8706428,Wagon Road PnR,1,  AA 64,794090
AA,WK,8706429,Wagon Road PnR,1,  AA 62,794090
AA,WK,8706430,Wagon Road PnR,1,  AA 64,794090
AA,WK,8706431,Wagon Road PnR,1,  AA 63,794090
AB,SA,8706432,DIA Airport,0,  AB 19,794095
AB,SA,8706433,DIA Airport,0,  AB 10,794094
AB,SA,8706434,DIA Airport,0,  AB  4,794094
AB,SA,8706435,DIA Airport,0,  AB  9,794094
AB,SA,8706436,DIA Airport,0,  BV  3,794094
AB,SA,8706437,DIA Airport,0,  AB  4,794094
AB,SA,8706438,DIA Airport,0,  AB  9,794094
AB,SA,8706439,DIA Airport,0,  BV  3,794094
AB,SA,8706440,DIA Airport,0,  AB  4,794095
AB,SA,8706441,DIA Airport,0,  BV  5,794094
AB,SA,8706442,DIA Airport,0,  AB  9,794095
AB,SA,8706443,DIA Airport,0,  BV  3,794094
AB,SA,8706444,DIA Airport,0,  BV 11,794091
AB,SA,8706445,DIA Airport,0,  BV  5,794094
AB,SA,8706446,DIA Airport,0,  BV  2,794095
AB,SA,8706447,DIA Airport,0,  AB 19,794094
AB,SA,8706448,DIA Airport,0,  AB 10,794094
AB,SA,8706449,DIA Airport,0,  AB  4,794094
AB,SA,8706450,DIA Airport,0,  AB  9,794094
AB,SA,8706451,Boulder Transit Center,1,  AB  4,794108
AB,SA,8706452,Boulder Transit Center,1,  BV  5,794108
AB,SA,8706453,Boulder Transit Center,1,  AB 19,794108
AB,SA,8706454,Boulder Transit Center,1,  BV  5,794107
AB,SA,8706455,Boulder Transit Center,1,  AB 10,794108
AB,SA,8706456,Boulder Transit Center,1,  AB  4,794108
AB,SA,8706457,Boulder Transit Center,1,  AB  9,794107
AB,SA,8706458,Boulder Transit Center,1,  BV  3,794108
AB,SA,8706459,Boulder Transit Center,1,  AB  9,794108
AB,SA,8706460,Boulder Transit Center,1,  BV  3,794108
AB,SA,8706461,Boulder Transit Center,1,  BV  3,794108
AB,SA,8706462,Boulder Transit Center,1,  AB  9,794108
AB,SA,8706463,Boulder Transit Center,1,  AB  4,794108
AB,SA,8706464,Boulder Transit Center,1,  AB  9,794108
AB,SA,8706465,Boulder Transit Center,1,  BV  2,794108
AB,SA,8706466,Boulder Transit Center,1,  AB  4,794108
AB,SA,8706467,Boulder Transit Center,1,  AB 19,794108
AB,SA,8706468,Boulder Transit Center,1,  AB 10,794107
AB,SA,8706469,Boulder Transit Center,1,  BV 11,794103
AB,SU,8706470,DIA Airport,0,  AB  9,794094
AB,SU,8706471,DIA Airport,0,  AB  8,794095
AB,SU,8706472,DIA Airport,0,  AB  9,794095
AB,SU,8706473,DIA Airport,0,  BV  3,794095
AB,SU,8706474,DIA Airport,0,  AB  6,794095
AB,SU,8706475,DIA Airport,0,  BV  2,794095
AB,SU,8706476,DIA Airport,0,  AB  6,794091
AB,SU,8706477,DIA Airport,0,  AB  6,794094
AB,SU,8706478,DIA Airport,0,  BV  4,794094
AB,SU,8706479,DIA Airport,0,  BV  2,794094
AB,SU,8706480,DIA Airport,0,  AB  9,794094
AB,SU,8706481,DIA Airport,0,  AB 11,794094
AB,SU,8706482,DIA Airport,0,  AB  9,794094
AB,SU,8706483,DIA Airport,0,  AB  6,794094
AB,SU,8706484,DIA Airport,0,  AB  8,794094
AB,SU,8706485,DIA Airport,0,  AB 11,794095
AB,SU,8706486,DIA Airport,0,  AB  9,794094
AB,SU,8706487,DIA Airport,0,  AB  8,794094
AB,SU,8706488,DIA Airport,0,  AB  8,794094
AB,SU,8706489,Boulder Transit Center,1,  AB  6,794108
AB,SU,8706490,Boulder Transit Center,1,  AB  8,794108
AB,SU,8706491,Boulder Transit Center,1,  AB  9,794108
AB,SU,8706492,Boulder Transit Center,1,  BV  3,794108
AB,SU,8706493,Boulder Transit Center,1,  AB  6,794108
AB,SU,8706494,Boulder Transit Center,1,  AB 11,794108
AB,SU,8706495,Boulder Transit Center,1,  BV  2,794108
AB,SU,8706496,Boulder Transit Center,1,  BV  4,794107
AB,SU,8706497,Boulder Transit Center,1,  BV  2,794108
AB,SU,8706498,Boulder Transit Center,1,  AB  9,794107
AB,SU,8706499,Boulder Transit Center,1,  AB  8,794108
AB,SU,8706500,Boulder Transit Center,1,  AB  8,794108
AB,SU,8706501,Boulder Transit Center,1,  AB 11,794108
AB,SU,8706502,Boulder Transit Center,1,  AB  9,794108
AB,SU,8706503,Boulder Transit Center,1,  AB  9,794108
AB,SU,8706504,Boulder Transit Center,1,  AB  9,794108
AB,SU,8706505,Boulder Transit Center,1,  AB  8,794108
AB,SU,8706506,Boulder Transit Center,1,  AB  6,794107
AB,SU,8706507,Boulder Transit Center,1,  AB  6,794103
AB,WK,8706508,DIA Airport,0,  BV 44,797413
AB,WK,8706513,DIA Airport,0,  AB 71,794095
AB,WK,8706514,DIA Airport,0,  AB  5,794095
AB,WK,8706515,DIA Airport,0,  AB  4,797413
AB,WK,8706516,DIA Airport,0,  AB 82,797413
AB,WK,8706517,DIA Airport,0,  AB  2,794095
AB,WK,8706518,DIA Airport,0,  AB  4,797413
AB,WK,8706519,DIA Airport,0,  AB 82,794095
AB,WK,8706520,DIA Airport,0,  AB  4,794095
AB,WK,8706521,DIA Airport,0,  AB  2,794092
AB,WK,8706522,DIA Airport,0,  BV 33,794095
AB,WK,8706523,DIA Airport,0,  AB 71,794094
AB,WK,8706524,DIA Airport,0,  AB  6,794095
AB,WK,8706525,DIA Airport,0,  BV 45,794094
AB,WK,8706526,DIA Airport,0,  BV 44,794095
AB,WK,8706527,DIA Airport,0,  AB  2,797413
AB,WK,8706528,DIA Airport,0,  BV 77,794096
AB,WK,8706529,Boulder Transit Center,1,  BV 45,794106
AB,WK,8706530,Boulder Transit Center,1,  AB  4,794106
AB,WK,8706531,Boulder Transit Center,1,  AB 82,794106
AB,WK,8706532,Boulder Transit Center,1,  AB  2,794106
AB,WK,8706533,Boulder Transit Center,1,  AB 71,794109
AB,WK,8706534,Boulder Transit Center,1,  AB  4,794109
AB,WK,8706535,Boulder Transit Center,1,  AB 82,794109
AB,WK,8706536,Boulder Transit Center,1,  AB  2,794108
AB,WK,8706537,Boulder Transit Center,1,  AB 82,794108
AB,WK,8706538,Boulder Transit Center,1,  AB  4,794108
AB,WK,8706539,Boulder Transit Center,1,  BV 44,794107
AB,WK,8706540,Boulder Transit Center,1,  BV 44,794106
AB,WK,8706541,Boulder Transit Center,1,  BV 33,794106
AB,WK,8706544,Boulder Transit Center,1,  AB  2,794108
AB,WK,8706545,Boulder Transit Center,1,  AB 71,794108
AB,WK,8706546,Boulder Transit Center,1,  AB  5,794106
AB,WK,8706548,Boulder Transit Center,1,  AB 71,794106
ABA,WK,8706509,DIA Airport,0,  AB 71,794098
ABA,WK,8706510,DIA Airport,0,  AB  4,794098
ABA,WK,8706511,DIA Airport,0,  AB 82,794098
ABA,WK,8706512,DIA Airport,0,  AB  2,794098
ABA,WK,8706542,Boulder Transit Center,1,  AB  2,794113
ABA,WK,8706543,Boulder Transit Center,1,  AB  6,794112
ABA,WK,8706547,Boulder Transit Center,1,  AB  4,794110
AF,SA,8706549,DIA Airport,0,  AF 63,794117
AF,SA,8706550,DIA Airport,0,  AF 63,794117
AF,SA,8706551,DIA Airport,0,  AF 63,794118
AF,SA,8706552,DIA Airport,0,  AF 61,794117
AF,SA,8706553,DIA Airport,0,  AF 64,794117
AF,SA,8706554,DIA Airport,0,  AF 61,794120
